url_original,descricao_galeria
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11209%5D%7B27%7Dcolheita_graos_c.spectabilis%2C_epagri-cepaf%2C_2015_2.jpg,"Colheita grãos C.spectabilis, Epagri-Cepaf, 2015. Foto: Leandro Wildner"
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11209%5D%7B442%7Dimg_20200117_135023680_hdr.jpg,Crotalaria espectabilis. Foto: Leandro Wildner
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11209%5D%7B348%7Dcrotalaria_espectabilis_2006_apresentacao_leandro_wildner.jpg,Crotalaria espectabilis_2006. Foto: Leandro Wildner
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11209%5D%7B408%7Dcrotalaria_espectabilis_2017_foto_juliane.jpg,Crotalaria espectabilis_2017. Foto: Juliane Garcia Knapik Justen
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11209%5D%7B212%7Dc.spectabilis%2C_cresc.inicial_pd%2C_epagri-cepaf%2C_2020_1.jpg,"C.spectabilis, cresc. inicial em Plantio Direto, Epagri-Cepaf, 2020. Foto: Leandro Wildner"
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11209%5D%7B71%7Dc.spectabilis%2C_cresc._inicial%2C_epagri-cepaf%2C_2019_1.jpg,"C.spectabilis, cresc. inicial, Epagri-Cepaf, 2019. Foto: Leandro Wildner"
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11209%5D%7B211%7Dc.spectabilis%2C_cresc.inicial%2C_epagri-cepaf%2C_2019.jpg,"C.spectabilis, cresc.inicial, Epagri-Cepaf, 2019. Foto: Leandro Wildner"
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11209%5D%7B37%7Dc.spectabilis%2C_cresc.inicial_pd%2C_epagri-cepaf%2C_2020_1.jpg,"C.spectabilis, cresc.inicial PD, Epagri-Cepaf, 2020. Foto: Leandro Wildner"
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11209%5D%7B6%7Dc.spectabilis%2C_detalhe_flor%2C_epagri-cepaf%2C_2020.jpg,"C.spectabilis, detalhe flor, Epagri-Cepaf, 2020. Foto: Leandro Wildner"
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11209%5D%7B541%7Dc.spectabilis%2C_detalhes_folhas._epagri-cepaf%2C_cda_2007.jpg,"C.spectabilis, detalhes folhas. Epagri-Cepaf, CDA 2007. Foto: Leandro Wildner"
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11209%5D%7B153%7Dc.spectabilis_frutificacao%2C_epagri-cepaf%2C_2006_1.jpg,"C.spectabilis frutificação, Epagri-Cepaf, 2006. Foto: Leandro Wildner"
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11209%5D%7B503%7Dc.spectabilis_frutos%2C_epagri-cepaf%2C_2006.jpg,"C.spectabilis frutos, Epagri-Cepaf, 2006. Foto: Leandro Wildner"
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11209%5D%7B68%7Dc.spectabilis%2C_pre-floracao%2C_epagri-cepaf%2C_cda_2007a.jpg,"C.spectabilis, pré-floração, Epagri-Cepaf, CDA 2007a. Foto: Leandro Wildner"
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11209%5D%7B342%7Dc.spectabilis%2C_pre-floracao%2C_epagri-cepaf%2C_cda_2007b.jpg,"C.spectabilis, pré-floração, Epagri-Cepaf, CDA 2007b. Foto: Leandro Wildner"
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11209%5D%7B248%7Dc.spectabilis_10-02-2015_%283%29..jpg,C.spectabilis 10-02-2015. Foto: Leandro Wildner
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11209%5D%7B146%7Ddetalhe_plantas_cresc.inicial_c._spectabilis%2C_epagri-cepaf%2C_2005..jpg,"Detalhe plantas cresc.inicial C. spectabilis, Epagri-Cepaf, 2005.Foto: Leandro Wildner"
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11209%5D%7B404%7Ddetalhes_ramificacoes_c._spectabilis%2C_epagri-cepaf%2C_2015..jpg,"Detalhes ramificações C. spectabilis, Epagri-Cepaf, 2015. Foto: Leandro Wildner"
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11209%5D%7B253%7Dlavoura_c._spectabilis%2C_epagri-cepaf%2C_2010.jpg,"Lavoura C. spectabilis, Epagri-Cepaf, 2010. Foto: Leandro Wildner"
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11209%5D%7B151%7Dlavoura_c._spectabilis%2C_epagri-cepaf%2C_2020_1.jpg,"Lavoura C. spectabilis, Epagri-Cepaf, 2020. Foto: Leandro Wildner"
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11209%5D%7B214%7Dmilhoa_x_c._spectabilis%2C_iapar%2C_showrural%2C_cascavel%2C_epagri-cepaf%2C_2015..jpg,"Milho x C. spectabilis, IAPAR, Showrural, Cascavel, Epagri-Cepaf, 2015. Foto: Leandro Wildner"
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11209%5D%7B344%7Dquiabo_x_c._spectabilis%2C_iapar_showrural_cascavel%2C_epagri-cepaf%2C_2015..jpg,"Quiabo X C. spectabilis, IAPAR Showrural Cascavel, Epagri-Cepaf, 2015. Foto: Leandro Wildner"
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11209%5D%7B144%7Dc._spectabilis_20220927_2.jpg,Sementes. Foto: Leandro do Prado Wildner
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11209%5D%7B440%7Dproducao_sementes_c._spectabilis%2C_epagri-cepaf%2C_2020_5.jpg,Sementes em ponto de colheita. Foto: Leandro do Prado Wildner
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11198%5D%7B196%7Ddsc_%28100%29.jpg,DSC (100). Foto: Leandro Wildner.
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11198%5D%7B76%7Ddsc_%28101%29.jpg,DSC (101). Foto: Leandro Wildner.
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11198%5D%7B494%7Dfloracao_trigo_mourisco._epagri-cepaf%2C_cda_2012.jpg,"Floração trigo mourisco. Epagri-Cepaf, CDA 2012. Foto: Leandro Wildner."
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11198%5D%7B357%7Dfloracao_trigo_mourisco._epagri-cepaf%2C_2020..jpg,"Floração trigo mourisco. Epagri-Cepaf, 2020. Foto: Leandro Wildner."
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11198%5D%7B316%7Dfrutificacao_trigo_mourisco%2C_epagri-cepaf%2C_2006_1..jpg,"Frutificação trigo mourisco, Epagri-Cepaf, 2006. Foto: Leandro Wildner."
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11198%5D%7B393%7Dhpim0446.jpg,HPIM0446. Foto: Leandro Wildner.
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11198%5D%7B276%7Dimg_20170116_085209674.jpg,IMG_20170116_085209674. Foto: Leandro Wildner.
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11198%5D%7B54%7Dimg_20171201_111221185.jpg,IMG_20171201_111221185. Foto: Leandro Wildner.
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11198%5D%7B133%7Dimg_20200108_141415759.jpg,IMG_20200108_141415759. Foto: Leandro Wildner.
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11198%5D%7B194%7Dlavoura_trigo_mourisco._epagri-cepaf%2C_2017.jpg,"Lavoura trigo mourisco. Epagri-Cepaf, 2017. Foto: Leandro Wildner."
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11198%5D%7B402%7Dmilheto_capim_sudao_trigo_mourisco_cepaf.jpg,Milheto_capim sudão_trigo mourisco_Cepaf. Foto: Leandro Wildner.
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11198%5D%7B38%7Dproducao_sementes_trigo_mourisco_cepaf_2019.jpg,produção sementes Trigo mourisco_Cepaf_2019. Foto: Leandro Wildner.
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11198%5D%7B198%7Dtrigo__mourisco_inicio_floracao._epagri-cepaf%2C_2017.jpg,"Trigo mourisco início floração. Epagri-Cepaf, 2017. Foto: Leandro Wildner."
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11198%5D%7B116%7Dtrigo_mourisco_foto_juliane.jpg,Trigo mourisco. Foto: Juliane Garcia Knapik Justen.
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11198%5D%7B83%7Dtrigo_mourisco_-_floracao._epagri-cepaf%2C_2006_001.jpg,"Trigo mourisco - floração. Epagri-Cepaf, 2006. Foto: Leandro Wildner."
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11198%5D%7B59%7Dtrigo_mourisco_-_floracao%2C_epagri-cepaf%2C_2008_1..jpg,"Trigo mourisco - floração, Epagri-Cepaf, 2008. Foto: Leandro Wildner."
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11198%5D%7B333%7Dtrigo_mourisco_-_floracao._epagri-cepaf%2C_2008..jpg,"Trigo mourisco - floração. Epagri-Cepaf, 2008. Foto: Leandro Wildner."
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11198%5D%7B422%7Dtrigo_mourisco%2C_epagri-cepaf%2C_2019..jpg,"Trigo mourisco, Epagri-Cepaf, 2019. Foto: Leandro Wildner."
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11198%5D%7B242%7Dtrigo_mourisco_agronomica_2019_foto_juliane.jpg,Trigo mourisco_Agronômica_2019. foto: Juliane Garcia Knapik Justen.
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11198%5D%7B440%7Dtrigo_mourisco_dona_emma_28marco18_foto_juliane.jpg,Trigo mourisco_Dona Emma_28março18. Foto: Juliane Garcia Knapik Justen.
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11215%5D%7B336%7D13.jpg,Folhas abertas. Foto: Rafael G. F. Morales
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11215%5D%7B359%7D7.jpg,Folhas novas. Foto: Rafael G. F. Morales
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11215%5D%7B315%7D8.jpg,Folhas novas. Foto: Rafael G. F. Morales
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11215%5D%7B194%7D16.jpg,Grande quantidade de vagens por galho. Foto: Rafael G. F. Morales
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11215%5D%7B344%7D%5B683%5D%7B276%7D20181029_160644.jpg,Paredão vegetal formado pela planta. Foto: Rafael G. F. Morales
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11215%5D%7B245%7D%5B683%5D%7B462%7D20181029_160652.jpg,Paredão vegetal formado pela planta. Foto: Rafael G. F. Morales
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11215%5D%7B224%7D3.jpg,Quebra vento. Foto: Rafael G. F. Morales
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11215%5D%7B511%7D5.jpg,Semente na vagem. Foto: Rafael G. F. Morales
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11215%5D%7B338%7D12.jpg,Sementes. Foto: Rafael G. F. Morales
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11215%5D%7B358%7Dflemingia_20220927_-_3.jpg,Sementes. Foto: Leandro do Prado Wildner
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11215%5D%7B34%7D14.jpg,Sementes com zoom da câmera. Foto: Rafael G. F. Morales
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11215%5D%7B230%7D11.jpg,Supressão de plantas daninhas nas entrelinhas. Foto: Rafael G. F. Morales
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11215%5D%7B39%7D15.jpg,Tamanho da semente em relação a moeda de 1 real. Foto: Rafael G. F. Morales
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11215%5D%7B162%7D6.jpg,Tamanho do paredão vegetal 2 anos após o plantio. Foto: Rafael G. F. Morales
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11215%5D%7B477%7D9.jpg,Vagem / Frutos. Foto: Rafael G. F. Morales
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11215%5D%7B387%7D4.jpg,Vagem/fruto seco nas plantas. Foto: Rafael G. F. Morales
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11215%5D%7B351%7D10.jpg,Vagens / fruto ainda verdes. Foto: Rafael G. F. Morales
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11218%5D%7B169%7Dataque_vaquinha_labe-labe%2C_epagri-cepaf%2C_2006..jpg,"Ataque vaquinha labe-labe, Epagri-Cepaf, 2006. Foto: Leandro Wildner"
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11218%5D%7B111%7Dcresc.inicial_labe-labe%2C_epagri-cepaf%2C_2005.jpg,"Cresc.inicial labe-labe, Epagri-Cepaf, 2005. Foto: Leandro Wildner"
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11218%5D%7B422%7Dcresc.inicial_labe-labe%2C_epagri-cepaf%2C_2005a.jpg,"Cresc.inicial labe-labe, Epagri-Cepaf, 2005a. Foto: Leandro Wildner"
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11218%5D%7B298%7Dfloracao_labe-labe%2C_epagri-cepaf%2C_2006..jpg,"Floração labe-labe, Epagri-Cepaf, 2006. Foto: Leandro Wildner"
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11218%5D%7B136%7Dfloracao_labe-labe%2C_epagri-cepaf%2C_2006_b.jpg,"Floração labe-labe, Epagri-Cepaf, 2006 b. Foto: Leandro Wildner"
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11218%5D%7B528%7Dfloracao_labe-labe%2C_epagri-cepaf%2C_2006_d.jpg,"Floração labe-labe, Epagri-Cepaf, 2006 d. Foto: Leandro Wildner"
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11218%5D%7B424%7Dfrutificacao_labe-labe%2C_epagri-cepaf%2C_2006.jpg,"Frutificação labe-labe, Epagri-Cepaf, 2006. Foto: Leandro Wildner"
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11218%5D%7B45%7Dfrutos_labe-labe%2C_prof._santi_ufsm-fw-rs%2C_2019..jpg,"Frutos labe-labe. Prof. Santi UFSM-FW-RS, 2019."
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11218%5D%7B432%7Dlaabe-labe%2C_epagri-cepaf%2C_2006.jpg,"Laabe-labe, Epagri-Cepaf, 2006. Foto: Leandro Wildner"
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11218%5D%7B95%7Dlab_lab_apresentacao_leandro_wildner.jpg,Lab lab. Foto: Leandro Wildner
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11218%5D%7B65%7Dlab_lab_agronomica_mai2020_foto_juliane.jpg,Lab lab_Agronômica_mai2020. Foto: Juliane Garcia Knapik Justen
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11218%5D%7B40%7Dlab_lab_agronomica_21mai2020_foto_juliane.jpg,Lab lab_Agronômica_21mai2020. Foto: Juliane Garcia Knapik Justen
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11218%5D%7B278%7Dlabe-labe%2C_prof._santi_ufsm-fw-rs%2C_2019..jpg,"Labe-labe. Foto: Prof. Santi UFSM-FW-RS, 2019."
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11218%5D%7B529%7Dlabe-labe_20220927_2.jpg,Sementes. Foto: Leandro do Prado Wildner
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11223%5D%7B521%7Dcomparacao_sementes_mucunas%2C_epagri-cepaf%2C_2015..jpg,"Comparação sementes mucunas, Epagri-Cepaf, 2015. Foto: Leandro Wildner."
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11223%5D%7B507%7Dflores_mucuna_preta%2C_epagri-cepaf%2C_2006.jpg,"Flores mucuna preta, Epagri-Cepaf, 2006. Foto: Leandro Wildner."
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11223%5D%7B351%7Dfrutos_muc_preta_%28pitanga%2C_pr%29%2C_epagri-cepaf%2C_2015.jpg,"frutos muc preta (Pitanga, PR), Epagri-Cepaf, 2015. Foto: Leandro Wildner."
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11223%5D%7B65%7Dmucuna_preta_foto_juliane.jpg,Mucuna preta. Foto: Juliane Garcia Knapik Justen.
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11223%5D%7B70%7Dmucuna_preta%2C_epagri-cepaf%2C_2006.jpg,"Mucuna preta, Epagri-Cepaf, 2006. Foto: Leandro Wildner."
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11223%5D%7B231%7Dmucuna_preta_pd%2C_epagri-cepaf%2C_2005_-_1.jpg,"Mucuna preta PD, Epagri-Cepaf, 2005. Foto: Leandro Wildner."
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11223%5D%7B204%7Dmucuna_preta_agronomica_jul2020_foto_juliane.jpg,Mucuna preta_Agronômica_jul2020. Foto: Juliane Garcia Knapik Justen.
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11223%5D%7B56%7Dmucuna_preta_agronomica_2013_foto_juliane.jpg,Mucuna preta_Agronômica_2013. Foto: Juliane Garcia Knapik Justen.
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11223%5D%7B317%7Dmucuna_preta_cobertura_para_spdh_alfredo_wagner_2019_foto_daniel_cansian.jpg,Mucuna preta_cobertura para SPDH_Alfredo Wagner_2019. Foto: Daniel Cansian.
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11223%5D%7B225%7Dmucuna_preta_consorcio_milho_apresentacao_leandro.jpg,Mucuna preta_consórcio milho_apresentação Leandro. Foto: Leandro Wildner.
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11223%5D%7B251%7Dmucuna_preta_consorcio_nogueira_peca_agronomica.jpg,Mucuna preta_consórcio Nogueira peca_Agronômica. Foto: Leandro Wildner.
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11223%5D%7B353%7Dmucuna_preta_rizobio_apresentacao_leandro_wildner.jpg,Mucuna preta_rizóbio_apresentação Leandro Wildner. Foto: Leandro Wildner.
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11223%5D%7B386%7Dmucuna_preta_2006_apresentacao_leandro_wildner1.jpg,Mucuna preta_2006_apresentação Leandro Wildner. Foto: Leandro Wildner.
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11223%5D%7B425%7Dmucuna_preta_2006_apresentacao_leandro_wildner.jpg,Mucuna preta_2006_apresentação Leandro Wildner. Foto: Leandro Wildner.
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11223%5D%7B9%7Dmucuna_preta1_set2022_foto_leandro_do_prado_wildner.jpg,Sementes. Foto: Leandro do Prado Wildner
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11223%5D%7B496%7Dvagens_semenetes_mucuna_preta%2C_epagri-cepaf%2C_2015..jpg,"vagens semenetes mucuna preta, Epagri-Cepaf, 2015. Foto: Leandro Wildner."
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11221%5D%7B456%7Ddetalhe_folha%2C_mucuna_ana._epagri-cepaf%2C_cda_2006a.jpg,"Detalhe folha, mucuna anã. Epagri-Cepaf, CDA 2006a. Foto: Leandro Wildner"
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11221%5D%7B329%7Dmucuna_ana%2C_epagri-cepaf%2C_2020.jpg,Massa vegetal. Foto: Leandro do Prado Wildner
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11221%5D%7B30%7Dmilho_x_mucuna_ana%2C_iapar%2C_showrural_cascavel%2C_epagri-cepaf%2C_2015..jpg,"Milho x mucuna anã, IAPAR, Showrural Cascavel, Epagri-Cepaf, 2015. Foto: Leandro Wildner"
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11221%5D%7B258%7Dmucuna_ana_apresentacao_leandro_wildner.jpg,Mucuna anã. Foto: Leandro Wildner
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11221%5D%7B524%7Dmucuna_ana_foto_juliane.jpg,Mucuna anã. Foto: Juliane Garcia Knapik Justen
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11221%5D%7B137%7Dmucuna_ana%2C_detalhe_folhas%2C_epagr-cepaf._cda_2007.jpg,"Mucuna anã, detalhe folhas, Epagr-Cepaf. CDA 2007. Foto: Leandro Wildner"
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11221%5D%7B280%7Dmucuna_ana._epagri-cepaf%2C_cda_2006..jpg,"Mucuna anã. Epagri-Cepaf, CDA 2006. Foto: Leandro Wildner"
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11221%5D%7B310%7Dmucuna_ana%2C_epagri-cepaf%2C_cda_2007_%282%29.jpg,"Mucuna anã, Epagri-Cepaf, CDA 2007. Foto: Leandro Wildner"
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11221%5D%7B52%7Dmucuna_ana%2C_epagri-cepaf%2C_cda_2007.jpg,"Mucuna anã, Epagri-Cepaf, CDA 2007. Foto: Leandro Wildner"
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11221%5D%7B231%7Dmucuna_ana%2C_epagri-cepaf%2C_itaipu_rural_show_2007..jpg,"Mucuna anã, Epagri-Cepaf, ITAIPU RURAL SHOW 2007. Foto: Leandro Wildner"
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11221%5D%7B262%7Dmucuna_ana%2C_epagri-cepaf%2C_itaipu_rural_show_2007b.jpg,"Mucuna anã, Epagri-Cepaf, ITAIPU RURAL SHOW 2007b. Foto: Leandro Wildner"
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11221%5D%7B71%7Dmucuna_ana%2C_epagri-cepaf%2C_2002..jpg,"Mucuna anã, Epagri-Cepaf, 2002. Foto: Leandro Wildner"
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11221%5D%7B137%7Dmucuna_ana%2C_epagri-cepaf%2C_2002._%282%29.jpg,"Mucuna anã, Epagri-Cepaf, 2002. Foto: Leandro Wildner"
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11221%5D%7B178%7Dmucuna_ana%2C_final_de_ciclo%2C_epagri-cepaf%2C_2006.jpg,"Mucuna anã, final de ciclo, Epagri-Cepaf, 2006. Foto: Leandro Wildner"
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11221%5D%7B213%7Dmucuna_ana_fruto_epagri-cepaf%2C_2006._%282%29.jpg,"Mucuna anã fruto Epagri-Cepaf, 2006. Foto: Leandro Wildner"
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11221%5D%7B520%7Dmucuna_ana_pd%2C_fepagri-cepaf%2C_2005a.jpg,"Mucuna anã PD, fEpagri-Cepaf, 2005a. Foto: Leandro Wildner"
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11221%5D%7B177%7Dmucuna_anaxcitros%2C_itaipu_rural_show_2007_008.jpg,"Mucuna anã x citros, ITAIPU RURAL SHOW 2007. Foto: Leandro Wildner"
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11221%5D%7B444%7Dmucuna_ana_x_fruticultura%2C_epagri_empinhalzinho%2C_2019_a.jpg,"Mucuna anã x fruticultura, Epagri EMPinhalzinho, 2019a. Foto: Leandro Wildner"
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11221%5D%7B473%7Dmucuna_anaxfrutiicultura%2C_epagri_empinhalzinho%2C2019.jpg,"Mucuna anã x frutiicultura, Epagri EMPinhalzinho,2019. Foto: Leandro Wildner"
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11221%5D%7B365%7Dmucuna_ana-fruticultura%2C_epagri_empinhalzinho_2019.jpg,"Mucuna anã-fruticultura, Epagri EMPinhalzinho 2019. Foto: Leandro Wildner"
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11221%5D%7B542%7Dmucuna_ana_jose_boiteux_6abril18_foto_juliane.jpg,Mucuna anã_José Boiteux_6abril18. Foto: Juliane Garcia Knapik Justen
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11221%5D%7B88%7Dmucuna_anaxfruticultura%2C_epagri_em_pinhalzinho%2C_2019.jpg,"Mucuna anãxfruticultura, Epagri EM Pinhalzinho, 2019. Foto: Leandro Wildner"
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11221%5D%7B311%7Dmucuna_anaxfruticultura%2C_epagri_empinhalzinho%2C_2019.jpg,"Mucuna anãxfruticultura, Epagri EMPinhalzinho, 2019. Foto: Leandro Wildner"
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11221%5D%7B428%7Dmucuna_ana_2007_apresentacao_leandro_wildner.jpg,Mucuna anã_2007. Foto: Leandro Wildner
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11221%5D%7B510%7Dmucuna_ana_2017_foto_juliane.jpg,Mucuna anã_2017. Foto: Juliane Garcia Knapik Justen
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11221%5D%7B237%7Dmucuna_ana_set2022_foto_leandro_do_prado_wildner.jpg,Sementes. Foto: Leandro do Prado Wildner
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11221%5D%7B150%7Dvagem_mucuna_ana%2C_unoesc-xre%2C_2016..jpg,"Vagem mucuna anã, UNOESC-Xrê, 2016. Foto: Leandro Wildner"
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11221%5D%7B514%7Dvagens_mucuna_ana%2C_epagri-cepaf%2C_2006.jpg,"Vagens Mucuna anã, Epagri-Cepaf, 2006. Foto: Leandro Wildner"
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B11221%5D%7B51%7Dvagens_mucuna_ana._unoesc_xre.%2C_2016..jpg,"Vagens mucuna anã. UNOESC Xrê., 2016. Foto: Leandro Wildner"
